review_id,review_type,clause_type,contract,qwen_label,gemini_label,qwen_confidence,gemini_confidence,qwen_reason,gemini_reason,clause_text,final_label,notes
FLIP_178,HIGH_LOW_FLIP,Renewal Term,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Supply Agreement",LOW,HIGH,0.95,0.4,"The text is a definitional fragment establishing the total duration by combining the initial and renewal terms, containing no specific renewal mechanics, unilateral extension rights, or automatic extension language that would create risk for the signing party.","This fragment provides no information about renewal terms, automatic extensions, or unilateral extensions. Without any language defining how the contract continues after the initial term, the signing party faces high uncertainty regarding the contract's duration and potential for unwanted automatic renewals or lack of renewal options.","collectively with the Initial Term, the ""Term"").",,
FLIP_180,HIGH_LOW_FLIP,Renewal Term,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT (1),HIGH,LOW,0.9,0.9,"The renewal right is unilateral and entirely at the discretion of the drafter (Publishers), leaving the signing party with no ability to initiate renewal or negotiate terms. Additionally, the clause contains a specific historical expiration date (28 February 2001), which renders the contract term potentially expired or legally ambiguous if the agreement is being reviewed in a current context, creating significant uncertainty for the signing party.","The renewal is at the discretion of the Publishers (the drafter/counterparty), which is not ideal for the signing party seeking long-term certainty. However, it is limited to 'one further year' and has a specific end date, which mitigates the risk of indefinite or multiple unilateral renewals. The signing party is not bound to renew, and the limited term makes it a manageable risk.","If the Publishers exercise their right to renew,             the term of the Services shall be extended by one further year, up             to and including 28 February 2001.",,
FLIP_183,HIGH_LOW_FLIP,Renewal Term,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,HIGH,LOW,0.0,1.0,"The clause creates a mandatory opt-out mechanism where silence results in termination, effectively eliminating any automatic renewal. This places the entire burden on the signing party to proactively initiate renewal within a strict 30-day window, creating a high risk of unintended contract expiration and loss of service or rights if the notice is missed or delayed.","This clause establishes a mutual obligation for either party to provide notice if they wish to renew, otherwise the agreement terminates. This is a standard and balanced approach to contract renewal, providing clarity and avoiding automatic, potentially unwanted, extensions for the signing party.","In the event that there is no written notice issued by either party to          show the intention to renew this Agreement in the said thirty(30) days          before the expiry of the current Term of the Agreement, the Agreement          shall terminate at the end of the said thirty(30) days.",,
FLIP_179,HIGH_LOW_FLIP,Renewal Term,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,HIGH,LOW,0.9,0.8,"The term is defined as 'Perpetual' rather than a fixed duration, creating an indefinite commitment that prevents the signing party from terminating the agreement or renegotiating terms in the future, which is a significant loss of flexibility and control.","The clause states the license term is perpetual with unlimited runs, which is highly favorable to the signing party. The 'x Other: 2 years' is ambiguous but likely refers to an initial term or a specific component, not overriding the perpetual nature of the core license. This provides long-term stability and usage rights.","License Term Perpetual, unlimited runs x Other: 2 years Commencing: November 15, 2012",,
FLIP_184,HIGH_LOW_FLIP,Renewal Term,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,HIGH,LOW,0.95,0.9,"The clause grants the drafter (STAAR) unilateral discretion to deny renewal, leaving the signing party with no guaranteed right to extend the term and no recourse if the drafter refuses to agree in writing.","The clause requires mutual written agreement and sole discretion from both parties for renewal, which is a standard and balanced approach. It prevents automatic renewal, which can be a risk for the signing party, and ensures both parties have control over extending the agreement.","The term of this Agreement shall commence on the Effective Date and terminate in _____________, on _____________, unless terminated earlier pursuant to the terms of this Agreement; provided, however, that this Agreement may be renewed for successive one (1) year periods if STAAR and Distributor expressly agree in writing and in their sole discretion to renew this Agreement prior to the foregoing termination date or any successive renewal term.",,
FLIP_181,HIGH_LOW_FLIP,Renewal Term,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",HIGH,LOW,0.9,0.9,"The clause mandates automatic renewal for 2 years without requiring mutual consent or specifying a notice period for the signing party to opt-out, creating a significant risk of being locked into an unwanted extension if the signing party fails to act.","The clause provides for automatic renewal, which can be a risk if the signing party forgets to terminate. However, the 'unless otherwise advised by one of the Parties' language makes it a mutual right to prevent renewal, balancing the risk. The 2-year extension is also a reasonable period.",The Term will be 3 years from Effective Date with an automatic 2 year term extensions unless otherwise advised by one of the Parties.,,
FLIP_177,HIGH_LOW_FLIP,Renewal Term,ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,HIGH,LOW,0.95,1.0,"The automatic renewal is conditional on obtaining specific, separate annual approvals from both the Board and a majority of disinterested directors. This creates a significant risk that the contract will not renew due to procedural hurdles or board inaction, leaving the signing party without the expected continuity of service or license despite the 'automatic' language.","The renewal term, while automatic, is subject to specific annual approvals by the Fund's board and independent directors, as well as compliance with the Investment Fund Act. This provides the Fund (the signing party) with significant control and oversight over the continuation of the agreement, protecting its interests rather than creating an open-ended obligation.","This Agreement shall continue in effect for two years from the date hereof, and thereafter shall continue automatically for successive annual periods, provided that such continuance is specifically approved at least annually by (A) the vote of the Board, or by the vote of a majority of the outstanding voting securities of the Fund and (B) the vote of a majority of the Fund's directors who are not parties to this Agreement or ""interested persons"" (as such term is defined in Section 2(a)(19) of the Investment Fund Act) of any such party, in accordance with the requirements of the Investment Fund Act.",,
FLIP_182,HIGH_LOW_FLIP,Renewal Term,IntegrityFunds_20200121_485BPOS_EX-99.E UNDR CONTR_11948727_EX-99.E UNDR CONTR_Service Agreement,HIGH,LOW,0.95,1.0,"The renewal is not automatic but is strictly conditional on a complex, dual-layer approval process involving specific fiduciary standards and a quorum of disinterested trustees voting in person. This creates a significant risk of unilateral non-renewal without cause, leaving the signing party with no guaranteed continuity of the agreement despite the 'automatic' language.","The automatic renewal is subject to specific annual approvals by the Fund's Board of Trustees and a majority of independent trustees. This provides the signing party (the Fund) with a clear and regular mechanism to review and terminate the agreement, ensuring it remains in their best interest. This structure is common for agreements involving regulated entities like funds, offering protection to the fund and its investors.","This Agreement shall continue until January 18, 2022, and thereafter shall continue automatically for successive annual periods ending on January 18th of each year, provided such continuance is specifically approved at least annually by (a) the Fund's Board of Trustees and (b) a vote of a majority (as defined in the 1940 Act) of the Fund's Trustees who are not interested persons (as defined in the 1940 Act) of the Fund and who have no direct or indirect financial interest in the operation of the Plan, in this Agreement, or any agreement related to the Plan (the ""Qualified Trustees""), by vote cast in person at a meeting called for the purpose of voting on such approval.",,
FLIP_185,HIGH_LOW_FLIP,Revenue/Profit Sharing,AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT,HIGH,LOW,0.85,0.8,"The clause mandates an automatic reduction in the signing party's commission without specifying a reciprocal benefit, duration limit, or condition for the decrease, creating a significant and unilateral financial exposure that disproportionately benefits the drafter.","The clause indicates a decrease in commission, which, from the perspective of the party receiving the commission, is a negative. However, it explicitly states this is 'as part of a repayment program under a project memorandum dated 4/7/99.' This suggests a pre-agreed arrangement or a specific context where this decrease is expected and understood, rather than an arbitrary or unexpected reduction. Assuming the signing party is aware of and has agreed to the 'repayment program' and 'project memorandum,' this clause simply formalizes a known adjustment. Without further context, it appears to be an implementation of a previously agreed-upon term, making the risk manageable and expected.",Commission will decrease by .5% effective 10/1/99 as part of a repayment program under a project memorandum dated 4/7/99.,,
FLIP_186,HIGH_LOW_FLIP,Revenue/Profit Sharing,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,LOW,HIGH,0.9,0.9,"The clause establishes a standard royalty arrangement based on net sales with a duration tied directly to product sales, which is a balanced and common market practice for licensing agreements without imposing unusual liabilities or restrictive covenants on the signing party.","The clause creates an indefinite royalty obligation for the signing party (EHN) for as long as the products are sold, which could be perpetual. This represents a significant long-term financial burden without a clear cap or termination event beyond product discontinuation, which is controlled by EHN. The definition of 'net sales' is also very basic, potentially leaving room for disputes over deductions.","Dr. Murray will receive an annual royalty on net sales (defined as gross sales minus returns) for any products (the ""Dr. Murray Products"") developed by Dr. Murray for EHN for as long as the Dr. Murray Products are being sold",,
FLIP_189,HIGH_LOW_FLIP,Revenue/Profit Sharing,SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,HIGH,LOW,0.95,0.9,"The signing party (HPS) is required to remit 100% of the revenue collected from new clients to the counterparty (SHPS), creating a total loss of revenue stream for the signing party while only receiving a small 5% commission in return. This term is heavily one-sided and effectively transfers all commercial value to the counterparty.","As the signing party (SHPS), this clause outlines a clear and specific commission payment of 5% to HPS. This is a defined cost of doing business under this agreement, and the percentage is not unusually high for a commission structure. The mechanism for payment is also clear, reducing ambiguity.","HPS will pay to SHPS all Care Management Revenues collected from such New Client, and SHPS will pay a commission to HPS equal to five percent (5%) of such amount received by SHPS from HPS pursuant to this Section 2.4.",,
FLIP_188,HIGH_LOW_FLIP,Revenue/Profit Sharing,IntegrityFunds_20200121_485BPOS_EX-99.E UNDR CONTR_11948727_EX-99.E UNDR CONTR_Service Agreement,HIGH,LOW,0.85,0.9,"The clause creates a one-sided revenue model where the signing party (Integrity) captures all upside sales price appreciation above net asset value, while the counterparty bears the risk of the asset's valuation and potential loss of value, creating a disproportionate benefit to the drafter.","This clause describes the compensation structure for Integrity as an underwriter, where they receive the difference between the sales price and the net asset value of shares they sell. This is a standard and expected compensation model for an underwriter, representing their commission or spread. From the perspective of the counterparty (the Fund), this is a clear and typical cost of engaging an underwriter, not an unusual or disproportionate risk.","In consideration of the services rendered pursuant to this Agreement, Integrity shall receive the excess, if any, of the sales price, as set forth in the Fund's Registration Statement, over the net asset value of Shares sold by Integrity, as underwriter.",,
FLIP_187,HIGH_LOW_FLIP,Revenue/Profit Sharing,"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement",LOW,HIGH,0.0,0.9,"The clause explicitly grants the signing party the right to receive all commissions, which is a favorable and standard term for a party providing services or acting as an agent, with no adverse conditions or sharing obligations imposed on them.","This clause explicitly states that the drafting party (referred to as 'We') will receive all commissions, implying that the signing party will not receive any share of these commissions. From the perspective of the signing party, this represents a high risk as it means they are excluded from a potential revenue stream related to the insurance carriers, which could be a significant financial disadvantage depending on the overall business arrangement.",We will receive all Commissions (defined below) from insurance carriers.,,
FLIP_190,HIGH_LOW_FLIP,Rofr/Rofo/Rofn,"VAPOTHERM, INC. - Manufacturing and Supply Agreement",HIGH,LOW,0.95,1.0,"The clause imposes a strict prohibition on Medica (the signing party) executing a Change of Control or asset sale without first offering the deal to Vapotherm on the exact same terms. This creates a significant operational constraint and potential loss of strategic exit opportunities, as Medica cannot proceed with a third-party transaction unless Vapotherm explicitly declines, effectively giving Vapotherm a veto power over Medica's fundamental corporate transactions.","This clause grants Vapotherm a right of first refusal (ROFR) on a Change of Control or sale of substantially all assets related to cartridge manufacturing. From Vapotherm's perspective (the signing party in this scenario, as the beneficiary of the ROFR), this is a favorable protection, allowing them to match any third-party offer and potentially acquire critical assets or control. This is a beneficial right for the signing party.","Notwithstanding anything to the contrary in this Agreement, Medica shall neither enter into an agreement to nor shall consummate (a) any Change of Control or (b) any sale of all or substantially all of its assets relating to the manufacture of the Cartridges unless (a) it provides Vapotherm written notice of any such proposed transaction, which notice shall include the specific terms and conditions of the proposed transaction, including the identify of the proposed acquirer, (b) Medica offers to enter into such transaction with Vapotherm on substantially the same terms and conditions, and (c) with [* * *] days of such notice, Vapotherm declines to accept such offer.",,
FLIP_191,HIGH_LOW_FLIP,Source Code Escrow,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT (1),HIGH,LOW,0.9,0.9,"The duration of the escrow obligation is entirely discretionary and controlled by the counterparty (Publishers), creating an indefinite and potentially perpetual liability for the signing party (HealthGate) without a defined termination date or objective criteria for ending the requirement.","From the perspective of the signing party (Publishers), this clause is favorable as it mandates HealthGate to enter and maintain an escrow agreement for as long as the Publishers require. This provides the Publishers with the protection of source code escrow, which is a beneficial term for a licensee or customer.",HealthGate and the Publishers shall enter and maintain in force the             Escrow Agreement for such period as the Publishers require.,,
FLIP_192,HIGH_LOW_FLIP,Source Code Escrow,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,HIGH,LOW,0.85,0.9,"The clause mandates the unconditional release of all confidential materials to the counterparty (Microsoft) upon a trigger event, without limiting the release to source code necessary for maintenance or restricting the scope to the specific licensed rights. This creates a significant risk of over-disclosure of proprietary information beyond what is strictly required for the escrow purpose, potentially exposing the signing party to broader IP leakage than intended.","This clause describes the release of escrowed materials to Microsoft (the signing party) upon certain conditions, which is a benefit to Microsoft. The condition to use the materials only in connection with licensed rights is standard and expected for escrowed source code.","Inktomi will direct the Escrow Agent to release to Microsoft all Confidential Materials held by the Escrow Agent, subject to Microsoft's agreement to use such Confidential Materials only in connection with its licensed rights under clause (iv) above;",,
FLIP_194,HIGH_LOW_FLIP,Source Code Escrow,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,HIGH,LOW,0.95,0.9,"The signing party (M&I) bears the full financial burden for escrow maintenance and fees, which is a significant and unusual liability for a customer or licensee who typically expects the software vendor to fund this protection mechanism.","This clause explicitly states that the counterparty (M&I) is responsible for the costs associated with the source code escrow. From the perspective of the signing party (the party receiving the benefit of the escrow), this is a favorable term as it shifts the financial burden of maintaining the escrow to the other party. This reduces the signing party's operational costs and ensures the escrow is maintained without direct expense to them.","M&I shall be responsible for the cost of maintaining and updating the source code escrow including any fees to be





paid to DSI.",,
FLIP_193,HIGH_LOW_FLIP,Source Code Escrow,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,HIGH,LOW,0.0,0.95,"The inclusion of 'as needed by LICENSEE for fault isolation' as a trigger for source code release creates an undefined, subjective condition that allows the LICENSEE to access the source code at any time without objective criteria or notice, effectively bypassing the protections of a standard escrow arrangement and granting the signing party (D2) no control over when their intellectual property is released.","This clause provides the LICENSEE (signing party) with multiple, clear conditions under which they can access the source code, including standard insolvency events, failure to meet obligations, termination by the LICENSEE, and for fault isolation. These are favorable and protective terms for the LICENSEE, ensuring access when critical for business continuity or problem resolution.","The following events shall constitute ""Source Code Access Conditions"": (i) D2's insolvency, general assignment for the benefit of creditors, or ceasing to do business, or (ii) D2's failure or inability to meet its warranty, maintenance and support obligations under Article 6, or its warranty obligations under Article 8.3, within fifteen days after written notice by LICENSEE to D2 of D2's failure to meet such obligations, or (iii) termination of this Agreement by LICENSEE pursuant to Articles 9.3 and 9.4, or (iv) as needed by LICENSEE for fault isolation.",,
FLIP_199,HIGH_LOW_FLIP,Termination For Convenience,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT,LOW,HIGH,0.95,1.0,"The clause grants the signing party the right to terminate without cause with a short, standard notice period of seven days, which is a balanced and favorable term for a customer or licensee seeking flexibility.","This clause allows the counterparty to terminate the contract for any reason with very short notice (7 days). This creates significant instability and risk for the signing party, as the counterparty could end the agreement abruptly, potentially disrupting the signing party's operations, revenue, or long-term planning without any recourse or compensation for the early termination.",(e) Without cause on no less than seven (7) days prior written notice.,,
FLIP_200,HIGH_LOW_FLIP,Termination For Convenience,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,LOW,HIGH,0.95,0.9,"The clause grants the signing party (Distributor) the unilateral right to terminate the contract without cause after the initial term, which is a favorable and standard provision for a licensee or distributor seeking operational flexibility.","This clause grants the Distributor (the counterparty to Zogenix, and thus the signing party from our perspective) the right to terminate the agreement 'at will' after the Distribution Term, with only a notice period. This is a termination for convenience clause that heavily favors the Distributor, allowing them to exit the contract without cause. While this is favorable to the signing party, it creates a high risk for Zogenix, the drafter's counterparty. However, since the assessment is from the perspective of the party signing the contract (the Distributor), this clause is highly favorable to them, allowing them maximum flexibility to exit the agreement. The prompt asks to evaluate risk FROM THE PERSPECTIVE OF THE PARTY SIGNING THE CONTRACT, which is the Distributor in this case. Therefore, the ability to terminate 'at will' is a significant benefit and reduces risk for the signing party.","At any time following the expiration of the Distribution Term (as defined in Section 1.17), the Distributor may terminate this Agreement at will upon [***] prior written notice to Zogenix.",,
FLIP_196,HIGH_LOW_FLIP,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,HIGH,LOW,0.95,1.0,"The clause grants the drafter (CBC) an unilateral right to terminate without cause with an exceptionally long 24-month notice period, creating significant operational uncertainty and potential stranded costs for the signing party (MediWound) who must prepare for termination over a two-year horizon.","While this is a termination for convenience clause, which inherently carries some risk for the non-terminating party, the notice period is exceptionally long (24 months) and includes a crucial protection for MediWound: the notice period must be 'such greater period as may be reasonable for MediWound to establish an alternative source of manufacture... and/or to acquire sufficient inventory... for a 24 (twenty four) months period.' This significantly mitigates the risk by ensuring MediWound has ample time to transition, making it favorable for the signing party.","CBC may terminate this Agreement by no less than 24 (twenty four) months notice given in writing by CBC to MediWound, or such greater period as may be reasonable for MediWound to establish an alternative source of manufacture of Bromelain SP and/or to acquire sufficient inventory of Bromelain SP for a 24 (twenty four) months period.",,
FLIP_195,HIGH_LOW_FLIP,Termination For Convenience,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",HIGH,LOW,0.95,1.0,"The clause grants the counterparty (Ono) an unrestricted right to terminate for 'any reasons' without cause, creating significant uncertainty and potential loss of revenue for the signing party (Array) who has no reciprocal right to terminate for convenience.","This clause grants the signing party (Ono) the right to terminate for any reason, which is highly favorable. The requirement to provide a rationale does not negate the 'for any reasons' right, making it a strong protection for Ono.","Commencing on the later of (i) [ * ] of the First Commercial Sale of the Binimetinib Product in the Ono Territory, or (ii) [ * ] of the First Commercial Sale of the Encorafenib Product in the Ono Territory, Ono shall have the right to terminate this Agreement, for any reasons by giving [ * ] advance written notice to Array which shall be accompanied by the rationale for such termination.",,
FLIP_198,HIGH_LOW_FLIP,Termination For Convenience,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,HIGH,LOW,0.9,1.0,"The clause grants the Customer an extreme and unusual method of termination that bypasses standard notice periods and written confirmation requirements. Relying on the physical or digital destruction of software copies as the sole trigger for termination creates significant legal uncertainty, potential for accidental termination, and lacks the procedural safeguards (such as a written notice period) standard in commercial agreements to ensure a clear and verifiable end to the contractual relationship.","This clause grants the Customer (the signing party) the right to terminate the agreement and license at any time, which is highly favorable. The only condition is the destruction of the software and documentation, which is a standard and reasonable requirement for terminating a software license.",Customer may terminate this Agreement and the license at any time by destroying all copies of Software including any Documentation.,,
FLIP_197,HIGH_LOW_FLIP,Termination For Convenience,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",HIGH,LOW,0.95,1.0,"The clause grants the drafter (Oaktree US or Sub-Advisor) an unilateral right to terminate the agreement without cause or notice of breach, leaving the signing party with no protection against arbitrary termination and no recourse for the loss of the engagement.","The clause provides mutual termination for convenience rights, meaning the signing party (Sub-Advisor) has the same ability to terminate as the drafting party (Oaktree US). The 30-day notice period is standard and provides reasonable time for transition.","This Agreement may be terminated, either in respect of a Fund or in its entirety, by either Oaktree US or the Sub-Advisor for any reason upon 30 days' written notice to the other.",,
FLIP_223,HIGH_LOW_FLIP,Uncapped Liability,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",LOW,HIGH,0.0,0.9,"The clause establishes a mutual liability cap and excludes indirect/consequential damages for both parties, representing a balanced, standard commercial term that protects the signing party from unlimited exposure.","The clause explicitly carves out breaches of confidentiality, third-party penalties/costs/expenses, and another unspecified item ([***]) from the general liability cap. This means that for these specific types of breaches, the signing party's liability is uncapped, creating significant potential financial exposure. While some carve-outs are common, the breadth of potential uncapped liability here (especially the unspecified [***]) makes it a high risk.","EXCEPT (I) WITH RESPECT TO ANY BREACH OF ARTICLE 8 (CONFIDENTIALITY), (II) FOR THIRD PARTY PENALTIES, COSTS AND EXPENSES AS SET FORTH IN SECTION 2.9, OR (III) FOR [***], TO THE MAXIMUM EXTENT PERMITTED BY LAW, (A) NEITHER PARTY SHALL BE LIABLE TO THE OTHER PARTY FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL OR PUNITIVE DAMAGES, WHETHER LIABILITY IS ASSERTED IN CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR ANY OTHER THEORY OR FORM OF ACTION, EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY THEREOF; AND (B) EACH PARTY'S TOTAL LIABILITY TO THE OTHER PARTY UNDER THIS SUPPLY AGREEMENT SHALL NOT EXCEED [***].",,
FLIP_208,HIGH_LOW_FLIP,Uncapped Liability,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,LOW,HIGH,0.95,1.0,"The clause establishes a clear, standard monetary cap on liability tied directly to the compensation paid, which is a common and balanced commercial practice that limits the signing party's exposure to a predictable amount.","This clause severely limits the drafter's (WGT's) liability to the amount of compensation paid for the product, which could be significantly less than the actual damages incurred by the signing party due to a breach. This creates a disproportionate risk for the signing party, as their potential losses are uncapped while the drafter's liability is capped at a potentially very low amount.","EXCEPT AS PROVIDED IN PARAGRAPH 15, WGT'S      LIABILITY(WHETHER IN CONTRACT, WARRANTY, TORT (INCLUDING NEGLIGENCE WHETHER      ACTIVE, PASSIVE, IMPUTED), PRODUCT LIABILITY, STRICT LIABILITY OR OTHER      THEORY) UNDER THIS AGREEMENT OR WITH REGARD TO ANY PRODUCT OR OTHER ITEMS      FURNISHED UNDER THIS AGREEMENT WILL IN NO EVENT EXCEED THE COMPENSATION      PAID TO WGT CONCERNING SUCH PRODUCT UNDER THIS AGREEMENT.",,
FLIP_207,HIGH_LOW_FLIP,Uncapped Liability,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,LOW,HIGH,0.95,1.0,"The clause imposes a mutual cap on liability for consequential and punitive damages, which is standard market practice and provides balanced protection for the signing party by limiting exposure to direct damages only.","The clause explicitly carves out breaches of confidentiality from the limitation on damages, meaning liability for such breaches is uncapped. Additionally, it states that the limitations do not apply to indemnification obligations, which could also lead to uncapped liability for the signing party if they are the indemnifying party. This creates significant, potentially unlimited, financial exposure for the signing party.","Except for a breach of Section 11 (""Confidentiality""), and without limiting a Party's indemnification obligations hereunder, in no event shall either Party be liable to the other Party in any manner for any special, non- compensatory, consequential, indirect, incidental, statutory or punitive damages of any kind, including lost profits and lost revenue, regardless of the form of action, whether in contract, tort, product liability or otherwise, even if informed of or aware of the possibility of any such damages in advance, except to the extent that such limitation of liability is contrary to the Applicable Law or any such special, non-compensatory, consequential, indirect, incidental, statutory or punitive damages have been awarded to a Third Party under a Third Party Claim.",,
FLIP_202,HIGH_LOW_FLIP,Uncapped Liability,Apollo Endosurgery - Manufacturing and Supply Agreement,LOW,HIGH,0.0,1.0,"The clause excludes liability for consequential damages but preserves significant protections for the signing party through specific carve-outs for gross negligence, willful misconduct, and defined indemnity obligations, resulting in a balanced and standard commercial allocation of risk.","This clause carves out significant areas from the general limitation on consequential damages, including breaches of Article 9, indemnity liabilities under Article 8, and gross negligence or willful misconduct. For the signing party, this means that liability for these specific breaches or actions remains uncapped, potentially exposing them to substantial and unlimited consequential, indirect, special, incidental, or punitive damages. This creates a high risk due to the broad nature of the carve-outs, especially without knowing the content of Article 9 or Article 8, which could encompass critical obligations like IP or confidentiality, leading to disproportionate liability exposure.","EXCEPT FOR BREACHES OR VIOLATIONS OF ARTICLE 9, OR INDEMNITY LIABILITIES ARISING UNDER THIS ARTICLE 8, OR CASES OF GROSS NEGLIGENCE OR WILLFUL MISCONDUCT, IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE OTHER FOR ANY CONSEQUENTIAL, INDIRECT, SPECIAL, INCIDENTAL OR PUNITIVE DAMAGES INCLUDING LOSS OF USE, REVENUES OR PROFITS, INTERRUPTION OF BUSINESS OR CLAIMS AGAINST EITHER PARTY OR ITS CUSTOMERS BY ANY THIRD PARTY, WHETHER SUCH CLAIM IS BASED IN CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY OR OTHERWISE, EVEN IF THE PARTY IS ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",,
FLIP_209,HIGH_LOW_FLIP,Uncapped Liability,ImpresseCorp_20000322_S-1A_EX-10.11_5199234_EX-10.11_Co-Branding Agreement,LOW,HIGH,0.85,0.9,"The clause text functions as a carve-out or exclusion rather than an imposition of uncapped liability, indicating that uncapped liability is limited to specific indemnification sections while the general liability framework likely remains capped or standard.","This clause explicitly carves out indemnification obligations from any general liability cap that might exist elsewhere in the contract. From the perspective of the signing party (VerticalNet, if this is a contract drafted by Impresse), this means their indemnification obligations under Section 9.5 are uncapped, exposing them to potentially unlimited liability for certain breaches. This is a significant risk.",Except for claims under Sections 9.4  [INDEMNIFICATION BY IMPRESSE] and 9.5  [INDEMNIFICATION BY VERTICALNET],,
FLIP_220,HIGH_LOW_FLIP,Uncapped Liability,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,LOW,HIGH,1.0,1.0,"The clause establishes a mutual exclusion of consequential damages for both parties, which is a standard and balanced commercial practice that protects the signing party from unlimited liability for indirect losses.","The clause explicitly carves out confidentiality and indemnification obligations from the general limitation on indirect, incidental, consequential, punitive, or special damages. This means that for breaches of confidentiality and indemnification, the signing party's liability is uncapped, exposing them to potentially significant and unlimited financial risk for these specific types of breaches.","EXCEPT FOR EACH PARTY'S CONFIDENTIALITY OBLIGATIONS SET FORTH IN SECTION 12 AND INDEMNIFICATION OBLIGATIONS SET FORTH IN THIS SECTION 13, WITHOUT LIMITING ANY RIGHT DISTRIBUTOR MAY HAVE UNDER LOCAL STATUTES THAT CANNOT BE EXCLUDED, RESTRICTED OR MODIFIED, NEITHER PARTY SHALL BE LIABLE FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, PUNITIVE OR SPECIAL DAMAGES, OR FOR DAMAGES DUE TO LOSS OF PROFITS, LOSS OF BUSINESS, LOSS OF USE OR DATA, OR INTERRUPTION OF BUSINESS, EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",,
FLIP_212,HIGH_LOW_FLIP,Uncapped Liability,LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement,LOW,HIGH,0.95,1.0,"The clause establishes a mutual cap on consequential damages, which is standard market practice and balanced; it does not expose the signing party to uncapped liability for these specific types of damages, and the exceptions for representations, warranties, and indemnification are typical carve-outs that do not create disproportionate risk.","This clause explicitly carves out several types of breaches and indemnification obligations from the general exclusion of special, indirect, consequential, exemplary, or incidental damages. This means that for breaches of Article 9 (likely IP or confidentiality, given the common structure of contracts), certain representations and warranties, and specific indemnification obligations, the signing party's liability for these types of damages is uncapped. This creates significant potential for high financial exposure for the signing party.","EXCEPT IN CONNECTION WITH A BREACH BY EITHER PARTY OF ARTICLE 9 OR SECTION 10.1.4  [Representations and Warranties] (v) AND THE INDEMNIFICATION OBLIGATIONS OF LEADERSONLINE UNDER SECTION 11.4(i)(c)  [Indemnification by LeadersOnline] AND THE INDEMNIFICATION OBLIGATIONS OF VERTICALNET UNDER SECTION 11.5(i)(c)  [Indemnification by VerticalNet], NEITHER PARTY WILL BE LIABLE FOR ANY SPECIAL, INDIRECT, CONSEQUENTIAL, EXEMPLARY OR INCIDENTAL DAMAGES ARISING OUT OF OR RELATED TO THIS AGREEMENT, HOWEVER CAUSED AND UNDER ANY THEORY",,
